customer_id,city,customer_segment,battery_capacity_kwh,home_charging_access,preferred_station_type,base_sessions_per_month,peak_preference_score,price_sensitivity_score,convenience_score,station_loyalty_score,baseline_avg_session_kwh,incentive_response_score
CUST00236,Pune,Convenience_First,56.3,0,Office_Commercial,9,0.772,0.21,0.903,0.717,20.9,0.254
CUST00237,Bengaluru,Routine_Commuter,49.4,1,Residential,14,0.569,0.336,0.661,0.577,23.4,0.373
CUST00238,Kochi,High_Mileage,70.4,0,Highway,17,0.519,0.723,0.804,0.787,33.8,0.52
CUST00239,Ahmedabad,High_Mileage,68.9,0,Fleet,18,0.457,0.708,0.736,0.852,28.9,0.51
CUST00240,Pune,Routine_Commuter,54.0,0,Office_Commercial,11,0.812,0.413,0.811,0.985,28.0,0.349
CUST00241,Ahmedabad,Routine_Commuter,67.2,1,Residential,9,0.841,0.588,0.826,0.83,25.0,0.468
CUST00242,Bengaluru,Convenience_First,72.9,0,Residential,8,0.892,0.262,0.813,0.801,29.4,0.301
CUST00243,Mumbai,Routine_Commuter,60.5,1,Office_Commercial,10,0.785,0.49,0.464,0.947,22.8,0.463
CUST00244,Delhi NCR,Price_Sensitive,44.2,1,Office_Commercial,6,0.539,0.835,0.454,0.717,20.8,0.665
CUST00245,Pune,Price_Sensitive,49.2,1,Transit_Public,9,0.449,0.899,0.473,0.472,14.1,0.724
CUST00246,Mumbai,Convenience_First,67.6,0,Transit_Public,8,0.632,0.289,0.83,0.59,30.3,0.318
CUST00247,Mumbai,High_Mileage,74.4,0,Fleet,18,0.816,0.827,0.636,0.876,35.1,0.628
CUST00248,Hyderabad,Convenience_First,71.4,0,Highway,7,0.813,0.288,0.795,0.704,35.5,0.325
CUST00249,Lucknow,Price_Sensitive,54.8,0,Fleet,6,0.574,0.919,0.492,0.776,25.1,0.698
CUST00250,Mumbai,Convenience_First,69.3,1,Transit_Public,8,0.746,0.374,0.883,0.609,28.6,0.362
CUST00251,Delhi NCR,Routine_Commuter,44.4,1,Residential,10,0.612,0.381,0.656,0.819,17.2,0.367
CUST00252,Hyderabad,Price_Sensitive,45.8,0,Highway,9,0.499,0.913,0.364,0.815,20.0,0.707
CUST00253,Jaipur,Routine_Commuter,55.7,1,Transit_Public,9,0.882,0.725,0.582,0.715,28.5,0.614
CUST00254,Mumbai,Routine_Commuter,50.3,1,Residential,14,0.865,0.474,0.654,0.8,17.2,0.446
CUST00255,Kolkata,Price_Sensitive,73.5,1,Mall_Retail,6,0.475,0.984,0.403,0.597,38.5,0.769
CUST00256,Chandigarh,Price_Sensitive,56.0,1,Office_Commercial,7,0.406,0.847,0.337,0.521,22.0,0.711
CUST00257,Lucknow,Convenience_First,54.1,1,Mall_Retail,6,0.831,0.21,0.838,0.798,24.8,0.261
CUST00258,Bengaluru,Price_Sensitive,63.1,0,Office_Commercial,9,0.751,0.871,0.214,0.623,23.0,0.768
CUST00259,Chandigarh,Routine_Commuter,44.8,0,Mall_Retail,8,0.509,0.486,0.834,0.491,23.8,0.428
CUST00260,Kolkata,Convenience_First,50.0,1,Fleet,5,0.833,0.289,0.791,0.886,21.8,0.301
CUST00261,Kolkata,Convenience_First,66.4,0,Residential,6,0.562,0.28,0.851,0.795,28.2,0.271
CUST00262,Chennai,Routine_Commuter,41.1,0,Mall_Retail,13,0.845,0.368,0.701,0.875,16.1,0.365
CUST00263,Pune,Routine_Commuter,68.8,1,Residential,8,0.941,0.343,0.54,0.564,23.7,0.44
CUST00264,Lucknow,High_Mileage,52.2,0,Office_Commercial,21,0.775,0.569,0.811,0.793,26.3,0.459
CUST00265,Bengaluru,Routine_Commuter,55.9,1,Hotel,13,0.81,0.575,0.633,0.526,25.0,0.542
CUST00266,Kolkata,Routine_Commuter,50.7,0,Mall_Retail,12,0.637,0.294,0.616,0.827,28.4,0.328
CUST00267,Delhi NCR,Price_Sensitive,48.2,1,Transit_Public,9,0.655,0.878,0.443,0.524,22.0,0.731
CUST00268,Delhi NCR,Routine_Commuter,55.8,1,Residential,10,0.641,0.59,0.808,0.766,20.8,0.462
CUST00269,Mumbai,Routine_Commuter,60.4,1,Office_Commercial,14,0.707,0.41,0.618,0.852,22.3,0.395
CUST00270,Delhi NCR,Routine_Commuter,68.8,1,Office_Commercial,10,0.825,0.383,0.577,0.733,21.3,0.417
CUST00271,Chandigarh,Routine_Commuter,43.3,1,Residential,10,0.67,0.445,0.681,0.656,12.8,0.427
CUST00272,Ahmedabad,High_Mileage,89.2,0,Hotel,21,0.436,0.681,0.727,0.99,30.9,0.474
CUST00273,Pune,Routine_Commuter,56.8,1,Residential,10,0.601,0.589,0.667,0.787,28.9,0.483
CUST00274,Ahmedabad,High_Mileage,77.9,0,Fleet,25,0.487,0.544,0.678,0.81,41.6,0.441
CUST00275,Mumbai,Routine_Commuter,52.3,1,Mall_Retail,12,0.621,0.741,0.673,0.735,18.7,0.575
CUST00276,Delhi NCR,Convenience_First,65.2,0,Mall_Retail,5,0.707,0.301,0.982,0.806,21.8,0.269
CUST00277,Chennai,Routine_Commuter,58.2,1,Mall_Retail,13,0.451,0.335,0.616,0.62,29.7,0.363
CUST00278,Mumbai,Routine_Commuter,48.5,1,Office_Commercial,10,0.781,0.54,0.632,0.68,17.8,0.497
CUST00279,Pune,Routine_Commuter,50.5,1,Residential,9,0.837,0.531,0.576,0.817,19.6,0.488
CUST00280,Bengaluru,High_Mileage,88.9,0,Highway,21,0.583,0.524,0.8,0.821,39.9,0.413
CUST00281,Bengaluru,Price_Sensitive,54.0,0,Highway,7,0.793,0.718,0.617,0.434,26.6,0.636
CUST00282,Jaipur,Price_Sensitive,62.6,0,Residential,10,0.284,0.789,0.368,0.689,12.6,0.635
CUST00283,Lucknow,Routine_Commuter,55.2,0,Mall_Retail,9,0.672,0.415,0.877,0.872,30.2,0.339
CUST00284,Chennai,Convenience_First,37.4,0,Office_Commercial,6,0.925,0.133,0.92,0.771,17.3,0.216
CUST00285,Bengaluru,Routine_Commuter,49.1,1,Highway,10,0.954,0.342,0.677,0.757,17.9,0.385
CUST00286,Kochi,Routine_Commuter,56.0,1,Mall_Retail,9,0.843,0.513,0.676,0.65,17.5,0.483
CUST00287,Hyderabad,Price_Sensitive,50.2,0,Residential,6,0.402,0.99,0.467,0.797,26.8,0.722
CUST00288,Bengaluru,Routine_Commuter,54.5,1,Residential,13,0.747,0.714,0.757,0.915,19.6,0.529
CUST00289,Bengaluru,Convenience_First,77.7,0,Mall_Retail,5,0.894,0.217,0.96,0.869,20.4,0.236
CUST00290,Kochi,Routine_Commuter,55.9,1,Office_Commercial,14,0.809,0.85,0.638,0.669,20.7,0.671
CUST00291,Jaipur,High_Mileage,62.4,0,Fleet,18,0.294,0.521,0.905,0.892,29.9,0.351
CUST00292,Chandigarh,High_Mileage,73.6,0,Residential,19,0.618,0.667,0.803,0.762,31.7,0.504
CUST00293,Chennai,Convenience_First,55.6,1,Highway,9,0.814,0.376,0.85,0.711,25.7,0.361
CUST00294,Chennai,Price_Sensitive,47.9,0,Office_Commercial,7,0.659,0.727,0.344,0.538,18.3,0.666
CUST00295,Bengaluru,Routine_Commuter,52.7,1,Office_Commercial,8,0.861,0.548,0.977,0.74,30.9,0.431
CUST00296,Ahmedabad,Convenience_First,52.3,1,Office_Commercial,7,0.839,0.093,0.922,0.927,16.7,0.162
CUST00297,Bengaluru,Routine_Commuter,60.9,0,Office_Commercial,13,0.587,0.552,0.617,0.664,30.3,0.489
CUST00298,Jaipur,Convenience_First,72.0,0,Hotel,10,0.904,0.172,0.99,0.687,33.6,0.234
CUST00299,Kolkata,Routine_Commuter,61.1,1,Office_Commercial,13,0.814,0.667,0.672,0.725,26.8,0.555
CUST00300,Bengaluru,Convenience_First,58.6,0,Residential,6,0.89,0.279,0.92,0.733,26.2,0.298
CUST00301,Delhi NCR,Price_Sensitive,55.7,0,Hotel,11,0.587,0.844,0.563,0.543,20.4,0.679
CUST00302,Ahmedabad,Routine_Commuter,59.3,1,Office_Commercial,14,0.657,0.363,0.832,0.848,39.3,0.322
CUST00303,Ahmedabad,Routine_Commuter,69.2,0,Mall_Retail,9,0.672,0.572,0.78,0.706,31.4,0.47
CUST00304,Kochi,Price_Sensitive,45.7,1,Fleet,6,0.376,0.99,0.44,0.317,21.2,0.796
CUST00305,Delhi NCR,Routine_Commuter,45.5,1,Transit_Public,14,0.761,0.397,0.606,0.61,19.3,0.432
CUST00306,Hyderabad,High_Mileage,60.1,1,Fleet,21,0.701,0.703,0.809,0.89,28.0,0.511
CUST00307,Ahmedabad,Routine_Commuter,43.6,0,Highway,11,0.602,0.419,0.637,0.557,17.9,0.43
CUST00308,Pune,Price_Sensitive,62.5,0,Office_Commercial,7,0.467,0.922,0.417,0.458,28.4,0.752
CUST00309,Kolkata,Routine_Commuter,54.5,1,Residential,8,0.758,0.663,0.614,0.725,24.9,0.559
CUST00310,Kolkata,Price_Sensitive,37.0,0,Mall_Retail,8,0.857,0.92,0.694,0.564,13.8,0.718
CUST00311,Chennai,Routine_Commuter,46.4,0,Residential,8,0.794,0.317,0.626,0.901,23.6,0.343
CUST00312,Chennai,Routine_Commuter,57.1,1,Mall_Retail,14,0.582,0.676,0.578,0.751,20.1,0.552
CUST00313,Jaipur,Convenience_First,68.7,1,Highway,7,0.837,0.365,0.856,0.659,37.9,0.364
CUST00314,Delhi NCR,Price_Sensitive,47.6,1,Mall_Retail,7,0.517,0.711,0.53,0.808,19.8,0.566
CUST00315,Kolkata,Convenience_First,42.7,1,Office_Commercial,10,0.917,0.217,0.846,0.762,15.3,0.278
CUST00316,Jaipur,Price_Sensitive,61.1,0,Office_Commercial,6,0.623,0.764,0.676,0.432,23.7,0.633
CUST00317,Kolkata,Price_Sensitive,57.6,0,Office_Commercial,6,0.544,0.771,0.563,0.457,24.9,0.647
CUST00318,Pune,Price_Sensitive,56.4,1,Transit_Public,7,0.65,0.918,0.943,0.633,21.7,0.636
CUST00319,Pune,Price_Sensitive,50.5,0,Mall_Retail,7,0.472,0.834,0.643,0.688,14.7,0.624
CUST00320,Kolkata,Price_Sensitive,52.6,0,Residential,11,0.625,0.911,0.523,0.644,22.2,0.712
CUST00321,Hyderabad,Routine_Commuter,58.9,1,Mall_Retail,12,0.672,0.528,0.646,0.69,28.3,0.475
CUST00322,Mumbai,Convenience_First,64.9,1,Transit_Public,6,0.688,0.227,0.881,0.818,29.4,0.245
CUST00323,Mumbai,Price_Sensitive,42.8,1,Residential,9,0.445,0.55,0.387,0.466,18.7,0.549
CUST00324,Chandigarh,Routine_Commuter,56.0,1,Transit_Public,10,0.566,0.524,0.646,0.756,16.9,0.452
CUST00325,Jaipur,Routine_Commuter,52.8,0,Residential,8,0.647,0.608,0.646,0.604,19.3,0.529
CUST00326,Ahmedabad,Routine_Commuter,46.4,0,Residential,8,0.717,0.45,0.494,0.659,15.6,0.472
CUST00327,Jaipur,Price_Sensitive,55.6,1,Transit_Public,8,0.355,0.794,0.201,0.471,16.6,0.711
CUST00328,Jaipur,Convenience_First,41.8,1,Transit_Public,8,0.97,0.299,0.857,0.58,13.9,0.353
CUST00329,Lucknow,Routine_Commuter,54.1,1,Residential,14,0.833,0.539,0.827,0.721,24.3,0.456
CUST00330,Kolkata,Routine_Commuter,52.3,0,Residential,13,0.945,0.631,0.487,0.888,24.2,0.561
CUST00331,Hyderabad,Convenience_First,60.6,1,Highway,10,0.794,0.443,0.99,0.805,23.4,0.354
CUST00332,Hyderabad,Routine_Commuter,60.8,1,Residential,11,0.715,0.299,0.765,0.953,26.7,0.29
CUST00333,Chennai,Convenience_First,47.6,0,Highway,7,0.889,0.26,0.747,0.668,12.8,0.332
CUST00334,Mumbai,Price_Sensitive,40.2,0,Residential,9,0.253,0.79,0.644,0.638,16.2,0.585
CUST00335,Kolkata,Price_Sensitive,59.9,0,Office_Commercial,6,0.42,0.909,0.626,0.76,25.6,0.653
CUST00336,Bengaluru,Routine_Commuter,54.7,0,Office_Commercial,11,0.605,0.481,0.709,0.893,21.9,0.399
CUST00337,Mumbai,Price_Sensitive,66.8,1,Highway,11,0.712,0.884,0.301,0.576,22.5,0.76
CUST00338,Mumbai,Routine_Commuter,58.6,1,Residential,13,0.645,0.671,0.723,0.683,27.7,0.536
CUST00339,Pune,Routine_Commuter,58.1,1,Transit_Public,10,0.683,0.298,0.57,0.908,31.6,0.332
CUST00340,Kolkata,Routine_Commuter,52.3,1,Transit_Public,10,0.762,0.586,0.52,0.833,22.7,0.52
CUST00341,Jaipur,Convenience_First,69.4,0,Office_Commercial,8,0.856,0.223,0.808,0.961,22.6,0.253
CUST00342,Mumbai,Routine_Commuter,59.6,1,Office_Commercial,12,0.831,0.485,0.655,0.769,25.6,0.453
CUST00343,Delhi NCR,Routine_Commuter,58.9,1,Office_Commercial,11,0.886,0.755,0.766,0.577,26.5,0.614
CUST00344,Delhi NCR,Convenience_First,65.0,1,Mall_Retail,6,0.765,0.06,0.887,0.819,38.0,0.159
CUST00345,Bengaluru,Routine_Commuter,48.6,0,Office_Commercial,14,0.757,0.805,0.557,0.744,27.4,0.645
CUST00346,Chennai,Routine_Commuter,66.2,1,Office_Commercial,13,0.99,0.46,0.611,0.507,20.4,0.504
CUST00347,Kochi,Routine_Commuter,54.7,1,Office_Commercial,14,0.817,0.289,0.856,0.814,20.9,0.297
CUST00348,Delhi NCR,Convenience_First,63.1,1,Residential,7,0.653,0.336,0.955,0.73,23.3,0.3
CUST00349,Lucknow,Convenience_First,71.0,0,Fleet,7,0.814,0.452,0.864,0.707,26.1,0.401
CUST00350,Kochi,Price_Sensitive,39.9,1,Transit_Public,11,0.293,0.794,0.68,0.588,16.5,0.592
CUST00351,Pune,High_Mileage,70.5,0,Highway,20,0.373,0.865,0.697,0.969,33.7,0.578
CUST00352,Chandigarh,Convenience_First,60.1,1,Highway,9,0.799,0.442,0.787,0.8,26.8,0.395
CUST00353,Hyderabad,Price_Sensitive,56.4,1,Fleet,6,0.502,0.71,0.22,0.572,17.5,0.661
CUST00354,Bengaluru,Routine_Commuter,59.5,1,Hotel,14,0.793,0.424,0.69,0.644,20.0,0.428
CUST00355,Kolkata,Convenience_First,59.2,1,Transit_Public,5,0.858,0.513,0.968,0.872,21.1,0.393
CUST00356,Chandigarh,Price_Sensitive,45.3,1,Office_Commercial,12,0.33,0.697,0.472,0.407,18.2,0.611
CUST00357,Bengaluru,Price_Sensitive,50.7,1,Office_Commercial,6,0.477,0.792,0.551,0.657,24.4,0.625
CUST00358,Ahmedabad,Routine_Commuter,62.3,1,Residential,8,0.754,0.526,0.764,0.832,27.3,0.437
CUST00359,Delhi NCR,Routine_Commuter,52.0,1,Office_Commercial,10,0.75,0.417,0.764,0.99,28.3,0.353
CUST00360,Hyderabad,Routine_Commuter,77.4,1,Residential,12,0.53,0.414,0.475,0.796,38.1,0.416
CUST00361,Delhi NCR,Convenience_First,58.0,0,Fleet,8,0.795,0.187,0.846,0.876,23.4,0.232
CUST00362,Lucknow,Convenience_First,65.3,0,Residential,8,0.659,0.206,0.921,0.83,32.3,0.22
CUST00363,Mumbai,Price_Sensitive,56.9,0,Office_Commercial,6,0.62,0.776,0.278,0.617,26.0,0.691
CUST00364,Chennai,Price_Sensitive,68.4,0,Office_Commercial,8,0.56,0.635,0.338,0.766,29.0,0.573
CUST00365,Pune,Routine_Commuter,43.2,1,Highway,9,0.663,0.737,0.635,0.807,14.5,0.574
CUST00366,Pune,Routine_Commuter,62.9,1,Office_Commercial,14,0.682,0.415,0.654,0.756,27.2,0.402
CUST00367,Bengaluru,Routine_Commuter,64.2,0,Residential,8,0.752,0.477,0.617,0.691,35.0,0.461
CUST00368,Hyderabad,Price_Sensitive,49.7,0,Transit_Public,11,0.697,0.814,0.448,0.497,21.8,0.703
CUST00369,Chandigarh,Convenience_First,62.5,1,Fleet,9,0.99,0.232,0.798,0.943,25.4,0.276
CUST00370,Jaipur,Price_Sensitive,51.2,0,Mall_Retail,11,0.547,0.99,0.493,0.177,18.2,0.824
CUST00371,Bengaluru,Routine_Commuter,45.8,1,Residential,14,0.558,0.471,0.691,0.495,14.8,0.452
CUST00372,Pune,Convenience_First,75.0,0,Mall_Retail,10,0.968,0.078,0.773,0.842,31.6,0.209
CUST00373,Kolkata,Routine_Commuter,57.6,1,Residential,12,0.575,0.341,0.728,0.585,30.7,0.362
CUST00374,Bengaluru,Routine_Commuter,52.9,1,Residential,14,0.629,0.528,0.562,0.67,16.2,0.49
CUST00375,Delhi NCR,Routine_Commuter,49.9,1,Office_Commercial,11,0.795,0.296,0.516,0.935,14.9,0.349
CUST00376,Ahmedabad,Routine_Commuter,43.0,0,Office_Commercial,10,0.99,0.297,0.554,0.595,16.4,0.412
CUST00377,Bengaluru,Price_Sensitive,55.6,1,Residential,7,0.461,0.788,0.382,0.585,26.3,0.665
CUST00378,Chennai,Price_Sensitive,42.5,0,Transit_Public,12,0.626,0.678,0.265,0.429,21.6,0.668
CUST00379,Kochi,Convenience_First,61.0,1,Mall_Retail,6,0.928,0.297,0.865,0.948,29.1,0.291
CUST00380,Mumbai,Routine_Commuter,49.2,1,Office_Commercial,11,0.877,0.244,0.673,0.715,19.1,0.33
CUST00381,Chennai,Routine_Commuter,48.4,0,Office_Commercial,12,0.48,0.414,0.798,0.645,18.6,0.369
CUST00382,Delhi NCR,Convenience_First,45.9,0,Mall_Retail,9,0.73,0.146,0.811,0.697,25.5,0.237
CUST00383,Pune,Routine_Commuter,57.6,1,Residential,13,0.758,0.484,0.769,0.813,20.5,0.416
CUST00384,Delhi NCR,Routine_Commuter,46.7,1,Residential,10,0.773,0.688,0.571,0.754,21.9,0.578
CUST00385,Bengaluru,Routine_Commuter,62.2,1,Mall_Retail,9,0.691,0.429,0.53,0.75,24.6,0.437
CUST00386,Chennai,Convenience_First,66.2,0,Fleet,8,0.745,0.367,0.889,0.826,27.2,0.324
CUST00387,Chennai,Convenience_First,47.8,1,Office_Commercial,7,0.791,0.251,0.876,0.836,17.6,0.266
CUST00388,Mumbai,Convenience_First,65.4,0,Fleet,10,0.838,0.128,0.823,0.859,38.9,0.211
CUST00389,Kochi,Price_Sensitive,39.0,0,Office_Commercial,11,0.472,0.829,0.457,0.545,14.6,0.68
CUST00390,Ahmedabad,Routine_Commuter,59.6,1,Office_Commercial,12,0.827,0.506,0.728,0.655,23.2,0.467
CUST00391,Delhi NCR,Price_Sensitive,46.1,0,Office_Commercial,7,0.594,0.81,0.517,0.72,16.3,0.644
CUST00392,Delhi NCR,Price_Sensitive,64.7,0,Transit_Public,7,0.146,0.798,0.456,0.524,13.7,0.634
CUST00393,Chennai,Convenience_First,56.7,1,Residential,6,0.774,0.361,0.929,0.808,16.0,0.319
CUST00394,Pune,Convenience_First,65.0,0,Office_Commercial,9,0.99,0.256,0.799,0.682,31.5,0.328
CUST00395,Chennai,Price_Sensitive,48.8,1,Residential,6,0.59,0.837,0.363,0.846,26.2,0.67
CUST00396,Lucknow,Routine_Commuter,50.1,1,Office_Commercial,13,0.787,0.43,0.746,0.623,18.2,0.423
CUST00397,Bengaluru,Convenience_First,59.2,1,Highway,9,0.886,0.15,0.889,0.875,20.2,0.212
CUST00398,Jaipur,Routine_Commuter,66.1,0,Office_Commercial,10,0.762,0.51,0.554,0.647,29.4,0.499
CUST00399,Delhi NCR,Convenience_First,43.4,0,Mall_Retail,7,0.801,0.279,0.83,0.942,12.2,0.276
CUST00400,Ahmedabad,Routine_Commuter,57.9,0,Office_Commercial,11,0.765,0.403,0.598,0.653,26.4,0.43
CUST00401,Hyderabad,High_Mileage,58.6,0,Highway,25,0.655,0.505,0.715,0.884,29.6,0.418
CUST00402,Mumbai,Convenience_First,63.0,0,Mall_Retail,9,0.753,0.143,0.819,0.841,32.5,0.214
CUST00403,Ahmedabad,Routine_Commuter,52.1,0,Residential,14,0.99,0.516,0.726,0.768,25.3,0.472
CUST00404,Ahmedabad,Routine_Commuter,38.7,1,Mall_Retail,9,0.873,0.402,0.714,0.523,10.1,0.437
CUST00405,Kolkata,High_Mileage,81.2,0,Highway,23,0.775,0.647,0.741,0.931,37.7,0.495
CUST00406,Chennai,Convenience_First,75.5,0,Transit_Public,10,0.825,0.388,0.957,0.848,35.0,0.327
CUST00407,Kochi,Routine_Commuter,49.7,1,Hotel,9,0.637,0.579,0.728,0.954,17.0,0.443
CUST00408,Hyderabad,Convenience_First,65.8,1,Highway,10,0.874,0.27,0.878,0.792,21.7,0.292
CUST00409,Chandigarh,Convenience_First,64.5,1,Residential,8,0.752,0.272,0.858,0.822,24.9,0.28
CUST00410,Mumbai,Convenience_First,73.6,0,Residential,6,0.749,0.348,0.721,0.912,37.5,0.335
CUST00411,Lucknow,Routine_Commuter,57.7,1,Office_Commercial,14,0.824,0.426,0.623,0.624,19.2,0.449
CUST00412,Bengaluru,Convenience_First,56.6,1,Office_Commercial,5,0.855,0.211,0.921,0.776,12.3,0.251
CUST00413,Pune,Routine_Commuter,54.0,0,Residential,9,0.671,0.757,0.594,0.638,18.9,0.619
CUST00414,Bengaluru,Convenience_First,58.3,1,Office_Commercial,8,0.861,0.224,0.807,0.968,21.1,0.253
CUST00415,Pune,Routine_Commuter,36.0,1,Mall_Retail,9,0.72,0.556,0.931,0.76,16.2,0.428
CUST00416,Ahmedabad,Routine_Commuter,79.2,1,Residential,9,0.714,0.606,0.615,0.606,23.8,0.541
CUST00417,Bengaluru,Routine_Commuter,40.8,1,Transit_Public,13,0.667,0.666,0.737,0.788,20.5,0.518
CUST00418,Chennai,Routine_Commuter,38.7,1,Residential,12,0.738,0.454,0.683,0.69,14.7,0.433
CUST00419,Jaipur,Routine_Commuter,53.4,1,Residential,9,0.613,0.204,0.729,0.782,18.0,0.261
CUST00420,Mumbai,Price_Sensitive,55.1,1,Transit_Public,8,0.442,0.775,0.773,0.606,13.5,0.575
CUST00421,Chandigarh,High_Mileage,64.1,0,Mall_Retail,19,0.555,0.662,0.821,0.736,15.6,0.495
CUST00422,Hyderabad,Price_Sensitive,56.3,1,Office_Commercial,9,0.424,0.688,0.772,0.6,21.9,0.526
CUST00423,Hyderabad,Convenience_First,50.3,0,Hotel,5,0.673,0.41,0.875,0.928,21.4,0.329
CUST00424,Hyderabad,Price_Sensitive,65.9,0,Office_Commercial,9,0.297,0.815,0.41,0.44,24.9,0.68
CUST00425,Hyderabad,Convenience_First,53.2,1,Highway,8,0.667,0.393,0.849,0.875,23.7,0.332
CUST00426,Lucknow,Convenience_First,51.0,0,Hotel,9,0.924,0.327,0.746,0.73,15.7,0.363
CUST00427,Kochi,Price_Sensitive,69.2,1,Fleet,12,0.491,0.654,0.559,0.61,21.3,0.556
CUST00428,Delhi NCR,Routine_Commuter,46.4,0,Office_Commercial,8,0.461,0.515,0.558,0.732,24.7,0.458
CUST00429,Chennai,Convenience_First,82.2,1,Transit_Public,10,0.798,0.116,0.892,0.859,35.9,0.186
CUST00430,Kolkata,Convenience_First,59.9,1,Mall_Retail,6,0.918,0.188,0.939,0.854,21.2,0.229
CUST00431,Chandigarh,Convenience_First,62.3,0,Residential,10,0.981,0.339,0.806,0.851,27.2,0.346
CUST00432,Hyderabad,High_Mileage,59.5,0,Fleet,24,0.612,0.688,0.669,0.99,33.4,0.507
CUST00433,Delhi NCR,Routine_Commuter,37.8,0,Office_Commercial,10,0.604,0.565,0.515,0.663,19.1,0.519
CUST00434,Chandigarh,Routine_Commuter,47.7,1,Office_Commercial,12,0.636,0.744,0.77,0.599,19.4,0.579
CUST00435,Jaipur,Price_Sensitive,49.4,0,Highway,9,0.515,0.915,0.601,0.524,16.6,0.706
CUST00436,Chandigarh,Routine_Commuter,56.5,1,Office_Commercial,8,0.729,0.665,0.538,0.692,27.8,0.578
CUST00437,Bengaluru,Routine_Commuter,57.4,0,Office_Commercial,11,0.54,0.519,0.724,0.61,25.4,0.453
CUST00438,Hyderabad,Convenience_First,61.2,1,Office_Commercial,10,0.871,0.252,0.644,0.924,22.4,0.308
CUST00439,Kolkata,High_Mileage,77.9,0,Fleet,25,0.829,0.891,0.78,0.897,36.7,0.633
CUST00440,Chennai,Routine_Commuter,56.4,1,Transit_Public,10,0.693,0.59,0.694,0.351,19.6,0.552
CUST00441,Ahmedabad,Convenience_First,63.3,1,Hotel,5,0.968,0.281,0.895,0.904,30.4,0.287
CUST00442,Delhi NCR,Convenience_First,64.6,0,Mall_Retail,7,0.833,0.379,0.836,0.847,24.7,0.347
CUST00443,Chennai,Routine_Commuter,52.1,1,Office_Commercial,11,0.749,0.479,0.771,0.824,25.0,0.411
CUST00444,Hyderabad,Routine_Commuter,65.4,1,Transit_Public,11,0.787,0.504,0.703,0.593,28.0,0.476
CUST00445,Jaipur,Price_Sensitive,43.0,0,Mall_Retail,8,0.393,0.765,0.729,0.1,17.9,0.649
CUST00446,Kochi,Routine_Commuter,49.4,1,Residential,13,0.941,0.574,0.615,0.814,14.6,0.515
CUST00447,Bengaluru,Routine_Commuter,51.2,0,Office_Commercial,11,0.758,0.352,0.303,0.595,25.1,0.47
CUST00448,Hyderabad,Price_Sensitive,49.9,0,Mall_Retail,8,0.366,0.814,0.365,0.577,22.7,0.675
CUST00449,Kochi,Routine_Commuter,47.4,1,Mall_Retail,11,0.71,0.399,0.688,0.645,17.3,0.406
CUST00450,Pune,High_Mileage,44.4,0,Highway,15,0.763,0.783,0.944,0.797,19.2,0.549
CUST00451,Chennai,High_Mileage,86.1,0,Fleet,21,0.633,0.784,0.637,0.772,31.7,0.601
CUST00452,Hyderabad,Convenience_First,62.6,0,Residential,9,0.685,0.23,0.813,0.911,25.7,0.246
CUST00453,Pune,Price_Sensitive,47.6,1,Transit_Public,8,0.485,0.928,0.481,0.677,22.2,0.711
CUST00454,Delhi NCR,Price_Sensitive,62.0,1,Transit_Public,11,0.371,0.875,0.544,0.46,34.1,0.691
CUST00455,Chennai,Convenience_First,59.5,1,Mall_Retail,7,0.846,0.265,0.64,0.709,23.5,0.346
CUST00456,Chennai,Routine_Commuter,37.1,0,Office_Commercial,10,0.681,0.498,0.645,0.989,13.3,0.415
CUST00457,Pune,Price_Sensitive,51.3,0,Transit_Public,7,0.492,0.793,0.463,0.533,16.5,0.663
CUST00458,Chennai,Routine_Commuter,69.3,1,Residential,9,0.824,0.555,0.741,0.548,33.8,0.507
CUST00459,Chandigarh,Convenience_First,70.9,0,Transit_Public,7,0.836,0.536,0.884,0.961,21.3,0.407
CUST00460,Kolkata,Routine_Commuter,60.7,1,Office_Commercial,10,0.402,0.472,0.758,0.692,25.2,0.395
CUST00461,Mumbai,Convenience_First,46.0,0,Highway,10,0.93,0.165,0.885,0.807,21.4,0.236
CUST00462,Chandigarh,Routine_Commuter,57.8,0,Mall_Retail,12,0.808,0.507,0.817,0.614,22.2,0.454
CUST00463,Delhi NCR,Routine_Commuter,51.3,1,Mall_Retail,13,0.769,0.596,0.678,0.837,19.2,0.494
CUST00464,Lucknow,Price_Sensitive,35.0,0,Residential,7,0.438,0.818,0.474,0.578,16.3,0.662
CUST00465,Mumbai,Routine_Commuter,49.8,0,Mall_Retail,11,0.639,0.726,0.61,0.811,13.4,0.57
CUST00466,Lucknow,Routine_Commuter,38.9,1,Mall_Retail,13,0.589,0.406,0.486,0.632,17.6,0.44
CUST00467,Bengaluru,Price_Sensitive,60.1,0,Residential,10,0.254,0.706,0.474,0.689,23.7,0.566
CUST00468,Chennai,Convenience_First,54.2,0,Fleet,5,0.661,0.227,0.957,0.653,15.8,0.251
CUST00469,Chennai,Routine_Commuter,52.3,1,Transit_Public,9,0.781,0.398,0.69,0.612,22.7,0.417
CUST00470,Delhi NCR,Price_Sensitive,56.7,1,Transit_Public,6,0.333,0.776,0.621,0.643,25.1,0.589
CUST00471,Bengaluru,Routine_Commuter,53.6,1,Office_Commercial,9,0.773,0.471,0.707,0.911,17.8,0.408
